Scaffold,ID,Start,End,Strand,5'UTR
ChrI_A_nidulans_FGSC_A4,AN6645,2719847,2721201,+,0
ChrI_A_nidulans_FGSC_A4,AN6516,2345709,2347026,-,187
ChrI_A_nidulans_FGSC_A4,AN6508,2322321,2324513,-,35
ChrI_A_nidulans_FGSC_A4,AN6109,1230641,1231491,+,36
ChrI_A_nidulans_FGSC_A4,AN6293,631650,634392,+,285
ChrI_A_nidulans_FGSC_A4,AN5951,1697576,1698660,-,169
ChrI_A_nidulans_FGSC_A4,AN6575,2496092,2498169,+,0
ChrI_A_nidulans_FGSC_A4,AN6325,531493,532807,+,55
ChrI_A_nidulans_FGSC_A4,AN10842,2646243,2647571,+,0
ChrI_A_nidulans_FGSC_A4,AN6712,2940008,2943407,-,285
ChrI_A_nidulans_FGSC_A4,AN5854,2008557,2009715,-,0
ChrI_A_nidulans_FGSC_A4,AN6068,1361450,1365402,+,162
ChrI_A_nidulans_FGSC_A4,AN6265,710386,712453,+,110
ChrI_A_nidulans_FGSC_A4,AN5832,2108607,2111394,-,1031
ChrI_A_nidulans_FGSC_A4,AN6704,2912551,2913616,+,0
ChrI_A_nidulans_FGSC_A4,AN6454,121125,124524,+,0
ChrI_A_nidulans_FGSC_A4,AN6866,3410477,3411586,-,64
ChrI_A_nidulans_FGSC_A4,AN10798,577027,578357,-,23
ChrI_A_nidulans_FGSC_A4,AN6559,2455248,2456912,-,0
ChrI_A_nidulans_FGSC_A4,AN6164,1042321,1050863,-,186
ChrI_A_nidulans_FGSC_A4,AN6700,2894363,2898221,-,260
ChrI_A_nidulans_FGSC_A4,AN6591,2563054,2566607,+,183
ChrI_A_nidulans_FGSC_A4,AN6259,734899,735709,-,34
ChrI_A_nidulans_FGSC_A4,AN6709,2923592,2930148,+,114
ChrI_A_nidulans_FGSC_A4,AN6341,470298,473016,-,68
ChrI_A_nidulans_FGSC_A4,AN6772,3117076,3118194,+,0
ChrI_A_nidulans_FGSC_A4,AN6527,2376664,2377982,-,77
ChrI_A_nidulans_FGSC_A4,AN6469,57105,59853,-,155
ChrI_A_nidulans_FGSC_A4,AN11907,3180206,3181148,+,0
ChrI_A_nidulans_FGSC_A4,AN6906,3526226,3528320,-,98
ChrI_A_nidulans_FGSC_A4,AN5879,1933104,1934316,-,126
ChrI_A_nidulans_FGSC_A4,AN6217,884890,887683,-,479
ChrI_A_nidulans_FGSC_A4,AN6546,2426577,2427623,-,191
ChrI_A_nidulans_FGSC_A4,AN5917,1820086,1822445,+,470
ChrI_A_nidulans_FGSC_A4,AN6734,3014480,3018435,-,194
ChrI_A_nidulans_FGSC_A4,AN12121,2336281,2336840,-,112
ChrI_A_nidulans_FGSC_A4,AN10783,999104,1000251,-,56
ChrI_A_nidulans_FGSC_A4,AN10743,1961941,1963494,+,89
ChrI_A_nidulans_FGSC_A4,AN6241,784742,787287,+,196
ChrI_A_nidulans_FGSC_A4,AN6488,2274286,2275804,-,0
ChrI_A_nidulans_FGSC_A4,AN5939,1737667,1740229,+,58
ChrI_A_nidulans_FGSC_A4,AN6713,2943309,2945335,+,132
ChrI_A_nidulans_FGSC_A4,AN6046,1425223,1427038,-,0
ChrI_A_nidulans_FGSC_A4,AN11917,294118,295121,+,0
ChrI_A_nidulans_FGSC_A4,AN6725,2989985,2991474,-,43
ChrI_A_nidulans_FGSC_A4,AN5801,2201724,2203428,+,359
ChrI_A_nidulans_FGSC_A4,AN6186,992996,996118,-,64
ChrI_A_nidulans_FGSC_A4,AN6001,1542114,1543300,-,162
ChrI_A_nidulans_FGSC_A4,AN10791,858162,861191,-,331
ChrI_A_nidulans_FGSC_A4,AN6251,752085,753949,-,540
ChrI_A_nidulans_FGSC_A4,AN12160,1775518,1776226,-,0
ChrI_A_nidulans_FGSC_A4,AN6745,3045098,3046704,+,0
ChrI_A_nidulans_FGSC_A4,AN6429,221236,222640,+,0
ChrI_A_nidulans_FGSC_A4,AN6292,635142,636046,+,0
ChrI_A_nidulans_FGSC_A4,AN20053,2486181,2486944,+,113
ChrI_A_nidulans_FGSC_A4,AN6428,222917,223737,-,0
ChrI_A_nidulans_FGSC_A4,AN5993,1563596,1564196,+,53
ChrI_A_nidulans_FGSC_A4,AN12046,1080289,1081013,+,0
ChrI_A_nidulans_FGSC_A4,AN6284,656817,659873,+,132
ChrI_A_nidulans_FGSC_A4,AN6201,941746,943789,+,503
ChrI_A_nidulans_FGSC_A4,AN6373,381185,383266,-,344
ChrI_A_nidulans_FGSC_A4,AN5900,1857956,1859254,-,220
ChrI_A_nidulans_FGSC_A4,AN11903,3041246,3043438,+,55
ChrI_A_nidulans_FGSC_A4,AN6093,1279390,1281302,-,797
ChrI_A_nidulans_FGSC_A4,AN6821,3284103,3285420,+,65
ChrI_A_nidulans_FGSC_A4,AN5909,1839332,1841405,+,17
ChrI_A_nidulans_FGSC_A4,AN6691,2861581,2864587,+,0
ChrI_A_nidulans_FGSC_A4,AN6191,985268,986892,-,0
ChrI_A_nidulans_FGSC_A4,AN6783,3153261,3155066,+,15
ChrI_A_nidulans_FGSC_A4,AN5864,1975602,1977745,-,0
ChrI_A_nidulans_FGSC_A4,AN6122,1192396,1193876,-,0
ChrI_A_nidulans_FGSC_A4,AN6211,900479,903256,-,12
ChrI_A_nidulans_FGSC_A4,AN5978,1608241,1609842,-,19
ChrI_A_nidulans_FGSC_A4,AN6266,707415,710252,-,117
ChrI_A_nidulans_FGSC_A4,AN12158,1809024,1810887,+,155
ChrI_A_nidulans_FGSC_A4,AN6433,200262,202198,+,0
ChrI_A_nidulans_FGSC_A4,AN10849,2969740,2973573,-,133
ChrI_A_nidulans_FGSC_A4,AN11987,3282205,3282987,+,0
ChrI_A_nidulans_FGSC_A4,AN6660,2760231,2760725,-,0
ChrI_A_nidulans_FGSC_A4,AN6269,701113,702746,+,80
ChrI_A_nidulans_FGSC_A4,AN6053,1401580,1404687,-,0
ChrI_A_nidulans_FGSC_A4,AN6471,49633,50581,-,46
ChrI_A_nidulans_FGSC_A4,AN6652,2738502,2741934,+,115
ChrI_A_nidulans_FGSC_A4,AN6585,2536251,2540103,+,48
ChrI_A_nidulans_FGSC_A4,AN5895,1870329,1872719,+,116
ChrI_A_nidulans_FGSC_A4,AN6847,3363425,3365542,-,162
ChrI_A_nidulans_FGSC_A4,AN6132,1139110,1144155,+,161
ChrI_A_nidulans_FGSC_A4,AN6729,2997344,2998976,+,47
ChrI_A_nidulans_FGSC_A4,AN10789,919825,922470,-,0
ChrI_A_nidulans_FGSC_A4,AN6681,2830972,2833296,-,185
ChrI_A_nidulans_FGSC_A4,AN6536,2403601,2404832,-,21
ChrI_A_nidulans_FGSC_A4,AN6887,3477588,3480355,+,80
ChrI_A_nidulans_FGSC_A4,AN10782,880688,881831,-,0
ChrI_A_nidulans_FGSC_A4,AN6710,2930139,2931092,-,21
ChrI_A_nidulans_FGSC_A4,AN6029,1459558,1460511,-,0
ChrI_A_nidulans_FGSC_A4,AN6521,2356781,2359492,+,0
ChrI_A_nidulans_FGSC_A4,AN6013,1512006,1513216,+,0
ChrI_A_nidulans_FGSC_A4,AN6306,603091,603944,+,90
ChrI_A_nidulans_FGSC_A4,AN10758,1679419,1681132,+,158
ChrI_A_nidulans_FGSC_A4,AN6756,3073715,3074426,-,0
ChrI_A_nidulans_FGSC_A4,AN6833,3328513,3329265,+,0
ChrI_A_nidulans_FGSC_A4,AN6310,583072,598018,+,0
ChrI_A_nidulans_FGSC_A4,AN5815,2163506,2165121,-,129
ChrI_A_nidulans_FGSC_A4,AN6338,481082,483175,-,140
ChrI_A_nidulans_FGSC_A4,AN6641,2704529,2706424,+,116
ChrI_A_nidulans_FGSC_A4,AN10853,2966688,2969482,-,0
ChrI_A_nidulans_FGSC_A4,AN12011,2566488,2567443,-,147
ChrI_A_nidulans_FGSC_A4,AN6173,1018792,1021448,+,41
ChrI_A_nidulans_FGSC_A4,AN6840,3351974,3353273,+,3
ChrI_A_nidulans_FGSC_A4,AN6795,3198087,3199129,+,355
ChrI_A_nidulans_FGSC_A4,AN9528,2499441,2501129,+,78
ChrI_A_nidulans_FGSC_A4,AN5823,2141075,2142847,-,92
ChrI_A_nidulans_FGSC_A4,AN6671,2797699,2798326,+,0
ChrI_A_nidulans_FGSC_A4,AN6072,1343373,1344993,+,105
ChrI_A_nidulans_FGSC_A4,AN5884,1922334,1923373,-,121
ChrI_A_nidulans_FGSC_A4,AN10833,2350439,2352595,-,201
ChrI_A_nidulans_FGSC_A4,AN6647,2722565,2723978,+,44
ChrI_A_nidulans_FGSC_A4,AN5937,1743184,1744105,+,96
ChrI_A_nidulans_FGSC_A4,AN6554,2447875,2449347,-,280
ChrI_A_nidulans_FGSC_A4,AN6914,3551432,3552553,-,215
ChrI_A_nidulans_FGSC_A4,AN6149,1091574,1093622,+,18
ChrI_A_nidulans_FGSC_A4,AN6414,260626,262493,-,0
ChrI_A_nidulans_FGSC_A4,AN5916,1822338,1823631,-,79
ChrI_A_nidulans_FGSC_A4,AN6249,758682,760184,-,260
ChrI_A_nidulans_FGSC_A4,AN6477,24646,26722,-,197
ChrI_A_nidulans_FGSC_A4,AN6824,3295162,3297772,+,729
ChrI_A_nidulans_FGSC_A4,AN6960,3715299,3721652,-,0
ChrI_A_nidulans_FGSC_A4,AN10741,2134003,2135686,+,212
ChrI_A_nidulans_FGSC_A4,AN6564,2468277,2469785,+,82
ChrI_A_nidulans_FGSC_A4,AN6627,2673044,2675384,-,66
ChrI_A_nidulans_FGSC_A4,AN6444,155224,158463,+,8
ChrI_A_nidulans_FGSC_A4,AN6854,3382722,3383423,+,52
ChrI_A_nidulans_FGSC_A4,AN6081,1315769,1318350,+,288
ChrI_A_nidulans_FGSC_A4,AN10793,834361,836679,-,889
ChrI_A_nidulans_FGSC_A4,AN10764,1623698,1624593,-,0
ChrI_A_nidulans_FGSC_A4,AN5930,1774124,1775473,-,0
ChrI_A_nidulans_FGSC_A4,AN6522,2359826,2362606,-,59
ChrI_A_nidulans_FGSC_A4,AN6688,2853467,2856475,+,207
ChrI_A_nidulans_FGSC_A4,AN6577,2504195,2506628,+,35
ChrI_A_nidulans_FGSC_A4,AN5992,1564477,1567384,-,120
ChrI_A_nidulans_FGSC_A4,AN10734,2067940,2076512,-,56
ChrI_A_nidulans_FGSC_A4,AN6445,152548,154597,-,0
ChrI_A_nidulans_FGSC_A4,AN6462,98011,99486,-,0
ChrI_A_nidulans_FGSC_A4,AN6869,3418592,3420320,-,42
ChrI_A_nidulans_FGSC_A4,AN10802,730778,731453,+,47
ChrI_A_nidulans_FGSC_A4,AN6967,3738814,3739078,-,0
ChrI_A_nidulans_FGSC_A4,AN6207,913448,915507,+,394
ChrI_A_nidulans_FGSC_A4,AN6246,768945,769452,-,0
ChrI_A_nidulans_FGSC_A4,AN5838,2081754,2083880,-,0
ChrI_A_nidulans_FGSC_A4,AN6113,1221288,1222914,-,142
ChrI_A_nidulans_FGSC_A4,AN6253,748481,750089,-,0
ChrI_A_nidulans_FGSC_A4,AN6613,2622745,2624042,+,0
ChrI_A_nidulans_FGSC_A4,AN6849,3367852,3369333,-,191
ChrI_A_nidulans_FGSC_A4,AN11980,3229020,3230104,+,0
ChrI_A_nidulans_FGSC_A4,AN6456,116346,117392,-,0
ChrI_A_nidulans_FGSC_A4,AN6842,3354587,3356006,-,34
ChrI_A_nidulans_FGSC_A4,AN5809,2177048,2178062,+,116
ChrI_A_nidulans_FGSC_A4,AN11908,3205655,3206723,-,30
ChrI_A_nidulans_FGSC_A4,AN6166,1037683,1039520,-,240
ChrI_A_nidulans_FGSC_A4,AN6044,1430045,1432033,+,35
ChrI_A_nidulans_FGSC_A4,AN6754,3069030,3070056,+,40
ChrI_A_nidulans_FGSC_A4,AN12490,1655900,1657854,-,25
ChrI_A_nidulans_FGSC_A4,AN6908,3539797,3542224,+,75
ChrI_A_nidulans_FGSC_A4,AN5876,1939677,1941484,+,0
ChrI_A_nidulans_FGSC_A4,AN6599,2586984,2587954,+,0
ChrI_A_nidulans_FGSC_A4,AN6461,100208,102090,+,0
ChrI_A_nidulans_FGSC_A4,AN6394,316952,318754,-,43
ChrI_A_nidulans_FGSC_A4,AN6385,340854,342740,-,0
ChrI_A_nidulans_FGSC_A4,AN6572,2489121,2491676,-,118
ChrI_A_nidulans_FGSC_A4,AN5966,1651113,1654283,+,46
ChrI_A_nidulans_FGSC_A4,AN5856,2001182,2004677,-,429
ChrI_A_nidulans_FGSC_A4,AN6625,2666499,2670002,-,0
ChrI_A_nidulans_FGSC_A4,AN11495,1731891,1732192,-,0
ChrI_A_nidulans_FGSC_A4,AN6095,1275291,1277528,+,367
ChrI_A_nidulans_FGSC_A4,AN6650,2731856,2733592,-,80
ChrI_A_nidulans_FGSC_A4,AN6103,1253612,1255268,+,0
ChrI_A_nidulans_FGSC_A4,AN6361,412731,413711,+,88
ChrI_A_nidulans_FGSC_A4,AN6328,517448,519430,+,0
ChrI_A_nidulans_FGSC_A4,AN6513,2340850,2342827,+,200
ChrI_A_nidulans_FGSC_A4,AN6066,1367813,1368694,+,61
ChrI_A_nidulans_FGSC_A4,AN6698,2888368,2889835,+,43
ChrI_A_nidulans_FGSC_A4,AN6286,649879,653726,-,27
ChrI_A_nidulans_FGSC_A4,AN6550,2431577,2434500,-,232
ChrI_A_nidulans_FGSC_A4,AN6380,363055,364368,+,532
ChrI_A_nidulans_FGSC_A4,AN5862,1980505,1981377,-,70
ChrI_A_nidulans_FGSC_A4,AN6763,3090820,3092603,-,136
ChrI_A_nidulans_FGSC_A4,AN6188,989841,990922,-,78
ChrI_A_nidulans_FGSC_A4,AN11855,426393,427075,+,0
ChrI_A_nidulans_FGSC_A4,AN6154,1070598,1071875,-,0
ChrI_A_nidulans_FGSC_A4,AN6275,685747,689397,+,880
ChrI_A_nidulans_FGSC_A4,AN6545,2424776,2426446,-,91
ChrI_A_nidulans_FGSC_A4,AN6742,3038675,3040973,-,0
ChrI_A_nidulans_FGSC_A4,AN6417,250829,253677,+,0
ChrI_A_nidulans_FGSC_A4,AN10812,64526,67115,+,0
ChrI_A_nidulans_FGSC_A4,AN6937,3629404,3630602,+,0
ChrI_A_nidulans_FGSC_A4,AN6902,3520697,3521962,+,86
ChrI_A_nidulans_FGSC_A4,AN12358,851857,852875,-,21
ChrI_A_nidulans_FGSC_A4,AN6638,2696494,2698570,+,0
ChrI_A_nidulans_FGSC_A4,AN12048,998211,998733,-,71
ChrI_A_nidulans_FGSC_A4,AN6911,3545670,3549030,+,54
ChrI_A_nidulans_FGSC_A4,AN6025,1466380,1467329,+,0
ChrI_A_nidulans_FGSC_A4,AN6009,1521481,1524740,+,382
ChrI_A_nidulans_FGSC_A4,AN10827,2301499,2302324,+,257
ChrI_A_nidulans_FGSC_A4,AN6499,2297431,2299447,-,106
ChrI_A_nidulans_FGSC_A4,AN6037,1440736,1442655,-,66
ChrI_A_nidulans_FGSC_A4,AN10861,3590818,3592614,-,67
ChrI_A_nidulans_FGSC_A4,AN6674,2808302,2808972,-,0
ChrI_A_nidulans_FGSC_A4,AN5944,1719067,1720972,+,64
ChrI_A_nidulans_FGSC_A4,AN6084,1309525,1312146,+,163
ChrI_A_nidulans_FGSC_A4,AN6944,3654557,3656009,+,0
ChrI_A_nidulans_FGSC_A4,AN6349,443629,449255,-,56
ChrI_A_nidulans_FGSC_A4,AN6124,1187871,1189770,+,441
ChrI_A_nidulans_FGSC_A4,AN5798,2207169,2209190,-,118
ChrI_A_nidulans_FGSC_A4,AN6365,404515,405538,+,141
ChrI_A_nidulans_FGSC_A4,AN6736,3020305,3021249,+,19
ChrI_A_nidulans_FGSC_A4,AN12483,876569,878944,-,247
ChrI_A_nidulans_FGSC_A4,AN6232,816372,818838,+,104
ChrI_A_nidulans_FGSC_A4,AN6530,2384930,2386918,-,208
ChrI_A_nidulans_FGSC_A4,AN6715,2949729,2953114,-,49
ChrI_A_nidulans_FGSC_A4,AN12371,3707885,3708488,+,0
ChrI_A_nidulans_FGSC_A4,AN6775,3125437,3126746,-,77
ChrI_A_nidulans_FGSC_A4,AN6431,206271,214310,+,0
ChrI_A_nidulans_FGSC_A4,AN6962,3727508,3728612,-,0
ChrI_A_nidulans_FGSC_A4,AN10809,464158,465488,-,324
ChrI_A_nidulans_FGSC_A4,AN6929,3608393,3611360,+,0
ChrI_A_nidulans_FGSC_A4,AN5966,1651560,1651577,+,0
ChrI_A_nidulans_FGSC_A4,AN6767,3102288,3103746,-,462
ChrI_A_nidulans_FGSC_A4,AN6192,981029,985389,+,0
ChrI_A_nidulans_FGSC_A4,AN6353,436273,437612,+,0
ChrI_A_nidulans_FGSC_A4,AN5866,1971012,1972443,+,162
ChrI_A_nidulans_FGSC_A4,AN11989,3350098,3351708,+,0
ChrI_A_nidulans_FGSC_A4,AN11852,754950,755778,+,108
ChrI_A_nidulans_FGSC_A4,AN5995,1559145,1560806,+,258
ChrI_A_nidulans_FGSC_A4,AN6574,2492869,2495930,-,108
ChrI_A_nidulans_FGSC_A4,AN10843,2765659,2766589,-,0
ChrI_A_nidulans_FGSC_A4,AN6426,228974,230268,+,46
ChrI_A_nidulans_FGSC_A4,AN5971,1635343,1636518,-,1
ChrI_A_nidulans_FGSC_A4,AN5853,2009830,2012035,+,182
ChrI_A_nidulans_FGSC_A4,AN6069,1358036,1361172,-,18
ChrI_A_nidulans_FGSC_A4,AN6397,308117,309897,-,20
ChrI_A_nidulans_FGSC_A4,AN10860,3375802,3376386,-,0
ChrI_A_nidulans_FGSC_A4,AN5874,1945200,1946855,-,430
ChrI_A_nidulans_FGSC_A4,AN11925,1,477,-,0
ChrI_A_nidulans_FGSC_A4,AN5927,1784561,1787372,+,130
ChrI_A_nidulans_FGSC_A4,AN6312,578579,579591,-,82
ChrI_A_nidulans_FGSC_A4,AN10838,2766939,2771233,-,0
ChrI_A_nidulans_FGSC_A4,AN6791,3181548,3189524,+,0
ChrI_A_nidulans_FGSC_A4,AN6798,3202832,3205136,-,0
ChrI_A_nidulans_FGSC_A4,AN11905,3089502,3089835,+,0
ChrI_A_nidulans_FGSC_A4,AN6183,1002548,1003914,-,151
ChrI_A_nidulans_FGSC_A4,AN6758,3077962,3081427,-,208
ChrI_A_nidulans_FGSC_A4,AN12013,2791364,2793137,+,0
ChrI_A_nidulans_FGSC_A4,AN5846,2052717,2054598,-,130
ChrI_A_nidulans_FGSC_A4,AN6399,303730,305612,-,94
ChrI_A_nidulans_FGSC_A4,AN10819,67768,70674,+,235
ChrI_A_nidulans_FGSC_A4,AN6493,2281823,2284714,-,115
ChrI_A_nidulans_FGSC_A4,AN6260,731288,733821,-,108
ChrI_A_nidulans_FGSC_A4,AN6473,41118,44634,+,18
ChrI_A_nidulans_FGSC_A4,AN6684,2837972,2840765,-,0
ChrI_A_nidulans_FGSC_A4,AN6303,610120,613834,-,58
ChrI_A_nidulans_FGSC_A4,AN12351,1474094,1474709,-,0
ChrI_A_nidulans_FGSC_A4,AN6294,629939,631528,+,67
ChrI_A_nidulans_FGSC_A4,AN6070,1350580,1354070,+,27
ChrI_A_nidulans_FGSC_A4,AN6839,3347281,3348428,+,40
ChrI_A_nidulans_FGSC_A4,AN6538,2407459,2412490,+,95
ChrI_A_nidulans_FGSC_A4,AN12161,1758294,1760060,-,115
ChrI_A_nidulans_FGSC_A4,AN6015,1501917,1504793,+,309
ChrI_A_nidulans_FGSC_A4,AN6816,3271020,3272905,-,9
ChrI_A_nidulans_FGSC_A4,AN6583,2531406,2533991,-,232
ChrI_A_nidulans_FGSC_A4,AN6055,1397350,1399728,-,22
ChrI_A_nidulans_FGSC_A4,AN5886,1907179,1910068,+,121
ChrI_A_nidulans_FGSC_A4,AN6876,3444597,3446396,+,61
ChrI_A_nidulans_FGSC_A4,AN11523,2724843,2725867,+,0
ChrI_A_nidulans_FGSC_A4,AN6078,1325775,1326972,+,50
ChrI_A_nidulans_FGSC_A4,AN9470,1659190,1660314,+,94
ChrI_A_nidulans_FGSC_A4,AN12408,3534790,3537643,-,450
ChrI_A_nidulans_FGSC_A4,AN6319,551071,552780,+,59
ChrI_A_nidulans_FGSC_A4,AN12020,1169966,1170478,-,0
ChrI_A_nidulans_FGSC_A4,AN6885,3472414,3473921,+,154
ChrI_A_nidulans_FGSC_A4,AN11898,2872011,2873646,+,109
ChrI_A_nidulans_FGSC_A4,AN5890,1899453,1901155,-,0
ChrI_A_nidulans_FGSC_A4,AN5897,1868009,1868932,+,30
ChrI_A_nidulans_FGSC_A4,AN6035,1447057,1448724,+,26
ChrI_A_nidulans_FGSC_A4,AN6617,2638125,2642156,+,392
ChrI_A_nidulans_FGSC_A4,AN5902,1854787,1856710,-,49
ChrI_A_nidulans_FGSC_A4,AN5911,1834075,1836723,+,189
ChrI_A_nidulans_FGSC_A4,AN6415,256164,257635,-,0
ChrI_A_nidulans_FGSC_A4,AN6620,2652200,2653425,-,0
ChrI_A_nidulans_FGSC_A4,AN6175,1014546,1016372,-,0
ChrI_A_nidulans_FGSC_A4,AN6653,2741905,2743948,-,36
ChrI_A_nidulans_FGSC_A4,AN6064,1371461,1372656,-,112
ChrI_A_nidulans_FGSC_A4,AN6567,2477253,2479812,+,164
ChrI_A_nidulans_FGSC_A4,AN6814,3265895,3267779,-,0
ChrI_A_nidulans_FGSC_A4,AN6862,3403645,3404232,+,55
ChrI_A_nidulans_FGSC_A4,AN6127,1167103,1167941,-,19
ChrI_A_nidulans_FGSC_A4,AN10807,522764,527344,-,655
ChrI_A_nidulans_FGSC_A4,AN10800,486817,488504,+,26
ChrI_A_nidulans_FGSC_A4,AN5936,1745497,1745965,+,0
ChrI_A_nidulans_FGSC_A4,AN5799,2205412,2207033,-,89
ChrI_A_nidulans_FGSC_A4,AN6255,745279,746204,+,130
ChrI_A_nidulans_FGSC_A4,AN6168,1031608,1034374,+,25
ChrI_A_nidulans_FGSC_A4,AN5831,2112542,2115937,-,0
ChrI_A_nidulans_FGSC_A4,AN10777,1000669,1002332,-,64
ChrI_A_nidulans_FGSC_A4,AN6214,891626,893435,+,71
ChrI_A_nidulans_FGSC_A4,AN6543,2422413,2423723,+,147
ChrI_A_nidulans_FGSC_A4,AN5836,2087127,2090830,-,986
ChrI_A_nidulans_FGSC_A4,AN6042,1433788,1435484,+,146
ChrI_A_nidulans_FGSC_A4,AN6412,267237,269280,-,102
ChrI_A_nidulans_FGSC_A4,AN6629,2678098,2679156,+,73
ChrI_A_nidulans_FGSC_A4,AN5986,1585335,1586561,-,8
ChrI_A_nidulans_FGSC_A4,AN5806,2186259,2187133,-,106
ChrI_A_nidulans_FGSC_A4,AN6524,2369163,2369927,+,97
ChrI_A_nidulans_FGSC_A4,AN5918,1815928,1817971,-,44
ChrI_A_nidulans_FGSC_A4,AN6717,2957623,2959190,+,58
ChrI_A_nidulans_FGSC_A4,AN10771,1323692,1325426,+,22
ChrI_A_nidulans_FGSC_A4,AN6904,3523955,3524657,+,25
ChrI_A_nidulans_FGSC_A4,AN6658,2752380,2754446,+,143
ChrI_A_nidulans_FGSC_A4,AN10795,844937,846772,-,22
ChrI_A_nidulans_FGSC_A4,AN6540,2412605,2415160,-,75
ChrI_A_nidulans_FGSC_A4,AN6857,3388384,3390204,-,162
ChrI_A_nidulans_FGSC_A4,AN6969,3742376,3743293,+,0
ChrI_A_nidulans_FGSC_A4,AN10755,1762513,1767394,+,112
ChrI_A_nidulans_FGSC_A4,AN6705,2913792,2916651,+,203
ChrI_A_nidulans_FGSC_A4,AN6449,132653,134483,+,0
ChrI_A_nidulans_FGSC_A4,AN6615,2628708,2634845,+,252
ChrI_A_nidulans_FGSC_A4,AN10867,3595126,3597650,-,0
ChrI_A_nidulans_FGSC_A4,AN6740,3032836,3034013,+,0
ChrI_A_nidulans_FGSC_A4,AN10766,1478705,1479704,+,0
ChrI_A_nidulans_FGSC_A4,AN6027,1462411,1463265,+,0
ChrI_A_nidulans_FGSC_A4,AN11857,421974,422704,+,0
ChrI_A_nidulans_FGSC_A4,AN6579,2517874,2519465,-,0
ChrI_A_nidulans_FGSC_A4,AN6348,449445,450608,+,133
ChrI_A_nidulans_FGSC_A4,AN6405,286404,287393,+,29
ChrI_A_nidulans_FGSC_A4,AN6738,3022327,3026917,+,207
ChrI_A_nidulans_FGSC_A4,AN6007,1524906,1529389,+,222
ChrI_A_nidulans_FGSC_A4,AN6898,3512637,3514027,+,20
ChrI_A_nidulans_FGSC_A4,AN5816,2162533,2163580,+,46
ChrI_A_nidulans_FGSC_A4,AN6244,771695,773315,-,168
ChrI_A_nidulans_FGSC_A4,AN6604,2597785,2599163,-,68
ChrI_A_nidulans_FGSC_A4,AN5942,1726522,1727751,+,490
ChrI_A_nidulans_FGSC_A4,AN6676,2813377,2815639,+,122
ChrI_A_nidulans_FGSC_A4,AN6147,1096354,1098932,-,311
ChrI_A_nidulans_FGSC_A4,AN6273,691696,692523,-,160
ChrI_A_nidulans_FGSC_A4,AN5824,2135898,2138535,+,151
ChrI_A_nidulans_FGSC_A4,AN6086,1303630,1305580,+,195
ChrI_A_nidulans_FGSC_A4,AN6367,401622,402715,+,0
ChrI_A_nidulans_FGSC_A4,AN6596,2575714,2578263,+,41
ChrI_A_nidulans_FGSC_A4,AN6899,3514677,3517445,+,713
ChrI_A_nidulans_FGSC_A4,AN6464,80852,83958,-,0
ChrI_A_nidulans_FGSC_A4,AN11990,3521599,3522063,-,0
ChrI_A_nidulans_FGSC_A4,AN6392,320356,322034,-,0
ChrI_A_nidulans_FGSC_A4,AN5849,2033843,2037889,-,0
ChrI_A_nidulans_FGSC_A4,AN6387,336170,338107,-,91
ChrI_A_nidulans_FGSC_A4,AN6912,3548193,3549132,-,0
ChrI_A_nidulans_FGSC_A4,AN6501,2302249,2303800,-,116
ChrI_A_nidulans_FGSC_A4,AN6358,420312,421028,+,0
ChrI_A_nidulans_FGSC_A4,AN6496,2290162,2293167,-,149
ChrI_A_nidulans_FGSC_A4,AN5968,1640832,1642880,-,155
ChrI_A_nidulans_FGSC_A4,AN6695,2873670,2879359,-,0
ChrI_A_nidulans_FGSC_A4,AN5829,2119738,2124154,+,73
ChrI_A_nidulans_FGSC_A4,AN6156,1065166,1066883,+,0
ChrI_A_nidulans_FGSC_A4,AN6953,3679945,3681393,-,0
ChrI_A_nidulans_FGSC_A4,AN6765,3097788,3100194,-,0
ChrI_A_nidulans_FGSC_A4,AN10825,2353071,2354949,-,0
ChrI_A_nidulans_FGSC_A4,AN6120,1198449,1203688,-,642
ChrI_A_nidulans_FGSC_A4,AN6105,1243362,1244230,-,128
ChrI_A_nidulans_FGSC_A4,AN6781,3146741,3148397,+,0
ChrI_A_nidulans_FGSC_A4,AN6050,1410743,1413822,-,559
ChrI_A_nidulans_FGSC_A4,AN10736,1994433,1996200,+,0
ChrI_A_nidulans_FGSC_A4,AN9496,354172,355253,+,118
ChrI_A_nidulans_FGSC_A4,AN6281,668139,669335,+,236
ChrI_A_nidulans_FGSC_A4,AN6381,360425,362155,+,0
ChrVII_A_nidulans_FGSC_A4,AN11304,833804,834438,-,49
ChrVII_A_nidulans_FGSC_A4,AN2293,3467986,3469287,+,74
ChrVII_A_nidulans_FGSC_A4,AN2157,3058675,3060545,+,290
ChrVII_A_nidulans_FGSC_A4,AN10205,683939,684882,+,13
ChrVII_A_nidulans_FGSC_A4,AN11861,2725614,2726977,+,66
ChrVII_A_nidulans_FGSC_A4,AN1645,1461624,1462837,+,0
ChrVII_A_nidulans_FGSC_A4,AN9510,3897022,3899036,+,643
ChrVII_A_nidulans_FGSC_A4,AN2337,3602211,3603252,+,93
ChrVII_A_nidulans_FGSC_A4,AN2530,4244549,4245507,-,91
ChrVII_A_nidulans_FGSC_A4,AN1947,2342707,2344171,-,82
